ParticipantId,Formatted_time,Batterylevel
1628.0,2020-12-12 12:31:05,93
2704.0,2020-12-11 16:05:06,62
4264.0,2020-12-10 03:13:19,39
4264.0,2020-12-10 03:13:36,39
4264.0,2020-12-10 03:13:52,39
4264.0,2020-12-10 03:14:07,39
4264.0,2020-12-10 03:14:22,39
4264.0,2020-12-10 03:14:37,39
4264.0,2020-12-10 03:14:52,39
1628.0,2020-12-11 21:52:32,46
2704.0,2020-12-11 10:37:23,96
2704.0,2020-12-11 10:48:49,96
4264.0,2020-12-10 01:26:55,20
4264.0,2020-12-10 01:27:10,20
4264.0,2020-12-10 01:27:25,20
4264.0,2020-12-10 01:27:42,20
4264.0,2020-12-10 01:27:57,20
1628.0,2020-12-11 19:05:31,63
4264.0,2020-12-10 08:09:55,34
4264.0,2020-12-10 08:21:56,33
4264.0,2020-12-10 08:33:56,33
4264.0,2020-12-10 08:45:57,33
4264.0,2020-12-10 08:57:58,33
4264.0,2020-12-10 19:02:57,44
4264.0,2020-12-10 19:03:12,44
4264.0,2020-12-10 19:03:27,44
4264.0,2020-12-10 19:03:43,44
2704.0,2020-12-11 14:42:06,70
2704.0,2020-12-11 14:42:21,70
2704.0,2020-12-11 14:42:36,70
2704.0,2020-12-11 14:42:51,70
2704.0,2020-12-11 14:43:06,70
2704.0,2020-12-11 14:43:21,70
2704.0,2020-12-11 14:43:36,70
2704.0,2020-12-11 14:43:51,70
2704.0,2020-12-11 14:44:06,70
2704.0,2020-12-11 14:44:21,70
2704.0,2020-12-11 14:44:36,70
2704.0,2020-12-11 14:44:51,70
2704.0,2020-12-11 14:45:06,70
2704.0,2020-12-11 14:45:21,70
2704.0,2020-12-11 14:45:36,70
2704.0,2020-12-11 14:45:51,70
2704.0,2020-12-11 14:46:06,70
2704.0,2020-12-11 14:46:21,70
2704.0,2020-12-11 14:46:36,70
2704.0,2020-12-11 14:46:51,70
2704.0,2020-12-11 14:47:06,70
2704.0,2020-12-11 14:47:21,70
2704.0,2020-12-11 15:02:57,70
2704.0,2020-12-11 15:03:26,69
2704.0,2020-12-11 15:08:29,69
2704.0,2020-12-11 15:08:49,69
2704.0,2020-12-11 15:09:16,69
2704.0,2020-12-11 15:09:37,69
1628.0,2020-12-12 16:42:18,100
4264.0,2020-12-10 20:55:35,34
4264.0,2020-12-10 20:55:50,34
4264.0,2020-12-10 20:56:06,34
4264.0,2020-12-10 20:56:21,34
4264.0,2020-12-10 20:56:41,34
4264.0,2020-12-10 20:56:56,34
4264.0,2020-12-10 20:57:11,34
4264.0,2020-12-10 20:57:26,34
4264.0,2020-12-10 20:57:41,34
4264.0,2020-12-10 20:57:57,34
4264.0,2020-12-10 20:58:13,34
4264.0,2020-12-10 20:58:28,34
4264.0,2020-12-10 20:58:43,34
4264.0,2020-12-10 20:58:59,34
4264.0,2020-12-10 20:59:14,34
4264.0,2020-12-10 20:59:29,34
4264.0,2020-12-10 20:59:45,34
4264.0,2020-12-10 21:00:00,33
4264.0,2020-12-10 21:00:18,33
4264.0,2020-12-10 21:00:36,33
1628.0,2020-12-11 20:48:09,54.000003814697266
1628.0,2020-12-11 20:49:16,54.000003814697266
2704.0,2020-12-11 12:48:46,81
4264.0,2020-12-10 18:37:31,47
4264.0,2020-12-10 18:37:46,46
4264.0,2020-12-10 18:38:01,46
4264.0,2020-12-10 18:38:17,46
4264.0,2020-12-10 18:38:32,46
4264.0,2020-12-10 18:38:47,46
4264.0,2020-12-10 18:39:04,46
4264.0,2020-12-10 18:39:19,46
4264.0,2020-12-10 18:39:34,46
4264.0,2020-12-10 18:39:49,46
4264.0,2020-12-10 18:40:04,46
4264.0,2020-12-10 18:40:20,46
4264.0,2020-12-10 18:40:36,46
4264.0,2020-12-10 18:40:51,46
4264.0,2020-12-10 18:41:06,46
4264.0,2020-12-10 18:41:21,46
4264.0,2020-12-10 18:41:36,46
4264.0,2020-12-10 18:41:52,46
4264.0,2020-12-10 18:42:09,46
4264.0,2020-12-10 18:42:24,46
4264.0,2020-12-10 21:05:53,32
4264.0,2020-12-10 21:06:08,32
4264.0,2020-12-10 21:06:23,32
4264.0,2020-12-10 21:06:39,32
4264.0,2020-12-10 21:06:55,32
4264.0,2020-12-10 21:07:10,32
4264.0,2020-12-10 21:07:25,32
4264.0,2020-12-10 21:07:41,32
4264.0,2020-12-10 21:07:56,32
4264.0,2020-12-10 21:08:11,32
4264.0,2020-12-10 21:08:27,32
4264.0,2020-12-10 21:08:42,32
4264.0,2020-12-10 21:08:58,32
4264.0,2020-12-10 21:09:13,32
4264.0,2020-12-10 21:09:28,32
4264.0,2020-12-10 21:09:43,32
4264.0,2020-12-10 21:10:00,32
4264.0,2020-12-10 21:10:15,32
4264.0,2020-12-10 21:10:30,32
4264.0,2020-12-10 00:48:30,23
4264.0,2020-12-10 00:48:45,23
4264.0,2020-12-10 00:49:00,23
4264.0,2020-12-10 00:49:15,23
4264.0,2020-12-10 00:49:32,23
4264.0,2020-12-10 00:49:47,23
4264.0,2020-12-10 00:50:02,23
4264.0,2020-12-10 00:50:17,23
4264.0,2020-12-10 00:50:32,23
4264.0,2020-12-10 00:50:47,23
4264.0,2020-12-10 00:51:05,23
4264.0,2020-12-10 00:51:20,23
4264.0,2020-12-10 00:51:35,23
4264.0,2020-12-10 00:51:50,23
4264.0,2020-12-10 00:52:05,23
4264.0,2020-12-10 00:52:20,23
4264.0,2020-12-10 00:52:37,23
4264.0,2020-12-10 00:52:52,23
4264.0,2020-12-10 00:53:07,23
4264.0,2020-12-10 20:38:27,37
4264.0,2020-12-10 20:38:47,37
4264.0,2020-12-10 20:39:02,37
4264.0,2020-12-10 20:39:18,37
1628.0,2020-12-12 16:07:29,99
4264.0,2020-12-10 00:35:14,24
4264.0,2020-12-10 00:35:29,24
4264.0,2020-12-10 00:35:44,24
4264.0,2020-12-10 00:35:59,24
4264.0,2020-12-10 00:36:14,24
4264.0,2020-12-10 00:36:31,24
4264.0,2020-12-10 00:36:46,24
4264.0,2020-12-10 00:37:01,24
4264.0,2020-12-10 00:37:17,23
4264.0,2020-12-10 00:37:32,23
4264.0,2020-12-10 00:37:47,23
4264.0,2020-12-10 00:38:04,23
4264.0,2020-12-09 23:43:34,27
4264.0,2020-12-09 23:43:52,27
4264.0,2020-12-09 23:44:07,26
4264.0,2020-12-09 23:44:22,26
4264.0,2020-12-09 23:44:37,26
4264.0,2020-12-09 23:44:52,26
4264.0,2020-12-09 23:45:07,26
4264.0,2020-12-09 23:45:24,26
4264.0,2020-12-09 23:45:39,26
4264.0,2020-12-09 23:45:54,26
4264.0,2020-12-09 23:46:10,26
4264.0,2020-12-09 23:46:25,26
4264.0,2020-12-09 23:46:40,26
4264.0,2020-12-09 23:46:57,26
4264.0,2020-12-09 23:47:12,26
4264.0,2020-12-09 23:47:27,26
1628.0,2020-12-12 17:02:43,100
4264.0,2020-12-10 15:20:37,65
4264.0,2020-12-10 15:20:52,65
4264.0,2020-12-10 15:21:07,65
4264.0,2020-12-10 15:21:22,65
4264.0,2020-12-10 15:21:39,65
4264.0,2020-12-10 15:21:55,65
4264.0,2020-12-10 15:22:10,64
4264.0,2020-12-10 15:22:25,64
4264.0,2020-12-10 15:22:40,64
4264.0,2020-12-10 15:22:55,64
4264.0,2020-12-10 15:23:12,64
4264.0,2020-12-10 15:23:28,64
4264.0,2020-12-10 15:23:43,64
4264.0,2020-12-10 15:23:58,64
4264.0,2020-12-10 15:24:13,64
4264.0,2020-12-10 15:24:28,64
4264.0,2020-12-10 15:24:44,64
4264.0,2020-12-10 15:24:59,64
4264.0,2020-12-10 15:25:14,64
4264.0,2020-12-10 19:17:49,43
4264.0,2020-12-10 19:18:04,43
4264.0,2020-12-10 19:18:19,43
4264.0,2020-12-10 19:18:35,43
4264.0,2020-12-10 19:18:50,43
4264.0,2020-12-10 19:19:09,43
4264.0,2020-12-10 19:19:26,43
4264.0,2020-12-10 19:19:46,43
4264.0,2020-12-10 19:20:01,43
4264.0,2020-12-10 19:20:16,42
4264.0,2020-12-10 19:20:31,42
4264.0,2020-12-10 19:20:47,42
4264.0,2020-12-10 19:21:02,42
4264.0,2020-12-10 19:21:17,42
4264.0,2020-12-10 19:21:37,42
4264.0,2020-12-10 19:21:53,42
4264.0,2020-12-10 19:22:08,42
4264.0,2020-12-10 19:22:23,42
4264.0,2020-12-10 19:22:39,42
4264.0,2020-12-10 03:15:09,39
4264.0,2020-12-10 03:15:24,39
4264.0,2020-12-10 03:15:39,39
4264.0,2020-12-10 03:15:55,39
4264.0,2020-12-10 03:16:10,39
4264.0,2020-12-10 03:16:25,39
4264.0,2020-12-10 03:16:42,39
4264.0,2020-12-10 03:16:57,39
4264.0,2020-12-10 03:17:12,39
4264.0,2020-12-10 03:17:27,39
4264.0,2020-12-10 03:17:42,39
4264.0,2020-12-10 03:17:57,39
4264.0,2020-12-10 03:18:14,39
4264.0,2020-12-10 10:52:26,31
4264.0,2020-12-10 10:52:43,31
4264.0,2020-12-10 10:52:58,31
4264.0,2020-12-10 10:53:13,31
4264.0,2020-12-10 10:53:28,31
4264.0,2020-12-10 10:53:43,31
4264.0,2020-12-10 10:53:59,31
4264.0,2020-12-10 10:54:16,31
4264.0,2020-12-10 10:54:31,31
4264.0,2020-12-10 10:54:46,31
4264.0,2020-12-10 10:55:01,31
4264.0,2020-12-10 10:55:16,31
4264.0,2020-12-10 10:55:31,31
4264.0,2020-12-10 10:55:48,31
4264.0,2020-12-10 10:56:04,31
4264.0,2020-12-10 10:56:19,31
4264.0,2020-12-10 10:56:34,31
4264.0,2020-12-10 10:56:49,31
4264.0,2020-12-10 10:57:04,31
4264.0,2020-12-10 10:57:21,31
4264.0,2020-12-10 11:21:45,27
4264.0,2020-12-10 11:22:00,27
4264.0,2020-12-10 11:22:15,27
4264.0,2020-12-10 11:22:31,27
4264.0,2020-12-10 11:22:46,27
4264.0,2020-12-10 18:42:44,46
4264.0,2020-12-10 18:43:01,46
4264.0,2020-12-10 18:43:20,46
4264.0,2020-12-10 18:43:35,46
4264.0,2020-12-10 18:43:50,46
4264.0,2020-12-10 18:44:05,46
4264.0,2020-12-10 18:44:23,46
4264.0,2020-12-10 18:44:38,46
4264.0,2020-12-10 18:44:53,46
4264.0,2020-12-10 18:45:08,46
4264.0,2020-12-10 18:45:23,46
4264.0,2020-12-10 18:45:38,46
4264.0,2020-12-10 18:45:56,46
4264.0,2020-12-10 18:46:11,46
4264.0,2020-12-10 18:46:26,46
4264.0,2020-12-10 18:46:41,46
4264.0,2020-12-10 18:46:56,46
4264.0,2020-12-10 18:47:11,46
4264.0,2020-12-10 18:47:29,46
4264.0,2020-12-10 00:58:31,22
4264.0,2020-12-10 00:58:48,22
4264.0,2020-12-10 00:59:03,22
4264.0,2020-12-10 00:59:20,22
4264.0,2020-12-10 00:59:38,22
4264.0,2020-12-10 00:59:53,22
4264.0,2020-12-10 01:00:09,22
4264.0,2020-12-10 01:00:24,22
4264.0,2020-12-10 01:00:41,22
4264.0,2020-12-10 01:00:56,22
4264.0,2020-12-10 01:01:11,22
4264.0,2020-12-10 01:01:26,22
4264.0,2020-12-10 01:01:41,22
4264.0,2020-12-10 01:01:56,22
4264.0,2020-12-10 01:02:13,22
4264.0,2020-12-10 01:02:28,22
4264.0,2020-12-10 01:02:43,22
4264.0,2020-12-10 01:02:58,22
4264.0,2020-12-10 01:03:13,22
4264.0,2020-12-10 20:34:32,37
4264.0,2020-12-10 20:34:47,37
4264.0,2020-12-10 20:35:02,37
4264.0,2020-12-10 20:35:22,37
4264.0,2020-12-10 20:35:38,37
4264.0,2020-12-10 20:35:53,37
4264.0,2020-12-10 20:36:08,37
4264.0,2020-12-10 20:36:24,37
4264.0,2020-12-10 20:36:39,37
4264.0,2020-12-10 20:36:55,37
4264.0,2020-12-10 20:37:10,37
4264.0,2020-12-10 20:37:25,37
4264.0,2020-12-10 20:37:40,37
4264.0,2020-12-10 20:37:57,37
4264.0,2020-12-10 20:38:12,37
4264.0,2020-12-10 02:12:40,47
4264.0,2020-12-10 02:12:55,47
4264.0,2020-12-10 02:13:11,47
4264.0,2020-12-10 02:13:26,47
4264.0,2020-12-10 02:13:42,47
4264.0,2020-12-10 02:13:57,47
4264.0,2020-12-10 02:14:12,47
4264.0,2020-12-10 02:14:27,47
4264.0,2020-12-10 02:14:43,47
4264.0,2020-12-10 02:14:58,47
4264.0,2020-12-10 02:15:15,47
4264.0,2020-12-10 02:15:30,47
4264.0,2020-12-10 02:15:45,47
4264.0,2020-12-10 02:16:00,47
4264.0,2020-12-10 02:16:15,47
4264.0,2020-12-10 02:16:30,47
4264.0,2020-12-10 02:16:47,47
4264.0,2020-12-10 02:17:02,46
1628.0,2020-12-11 20:36:23,56
4264.0,2020-12-10 02:38:00,44
4264.0,2020-12-10 02:38:15,44
4264.0,2020-12-10 02:38:30,44
4264.0,2020-12-10 02:38:45,44
4264.0,2020-12-10 02:39:01,44
4264.0,2020-12-10 02:39:17,44
4264.0,2020-12-10 02:39:32,44
4264.0,2020-12-10 02:39:47,44
2704.0,2020-12-11 20:50:54,67
2704.0,2020-12-11 20:52:09,67
4264.0,2020-12-10 01:52:13,50
4264.0,2020-12-10 01:52:29,50
4264.0,2020-12-10 01:52:44,50
4264.0,2020-12-10 01:53:01,50
4264.0,2020-12-10 01:53:16,50
4264.0,2020-12-10 01:53:31,50
4264.0,2020-12-10 01:53:46,50
4264.0,2020-12-10 01:54:01,50
4264.0,2020-12-10 01:54:17,50
4264.0,2020-12-10 01:54:33,50
4264.0,2020-12-10 01:54:49,50
4264.0,2020-12-10 01:55:04,50
4264.0,2020-12-10 01:55:19,50
4264.0,2020-12-10 01:55:34,50
4264.0,2020-12-10 01:55:49,50
4264.0,2020-12-10 01:56:06,49
4264.0,2020-12-10 01:56:21,49
4264.0,2020-12-10 01:56:36,49
4264.0,2020-12-10 01:56:51,49
4264.0,2020-12-10 01:57:06,49
2704.0,2020-12-11 18:51:42,37
2704.0,2020-12-11 10:57:38,94
2704.0,2020-12-11 10:57:53,94
2704.0,2020-12-11 10:58:08,94
2704.0,2020-12-11 10:58:23,94
2704.0,2020-12-11 10:58:38,94
2704.0,2020-12-11 10:58:53,94
2704.0,2020-12-11 10:59:08,94
1628.0,2020-12-11 19:36:59,60.000003814697266
4264.0,2020-12-10 14:55:30,68
4264.0,2020-12-10 14:55:48,68
4264.0,2020-12-10 14:56:06,68
4264.0,2020-12-10 14:56:21,68
4264.0,2020-12-10 14:56:36,68
4264.0,2020-12-10 14:56:51,68
4264.0,2020-12-10 14:57:09,68
4264.0,2020-12-10 14:57:24,68
4264.0,2020-12-10 14:57:39,68
4264.0,2020-12-10 14:57:59,68
4264.0,2020-12-10 14:58:14,68
4264.0,2020-12-10 14:58:29,68
4264.0,2020-12-10 14:58:45,68
4264.0,2020-12-10 14:59:01,67
4264.0,2020-12-10 14:59:17,67
4264.0,2020-12-10 14:59:32,67
4264.0,2020-12-10 14:59:47,67
4264.0,2020-12-10 15:00:02,67
4264.0,2020-12-10 15:00:17,67
4264.0,2020-12-10 12:29:02,34
4264.0,2020-12-10 12:29:17,35
4264.0,2020-12-10 12:29:32,35
4264.0,2020-12-10 12:29:47,36
4264.0,2020-12-10 12:30:02,36
4264.0,2020-12-10 12:30:18,36
4264.0,2020-12-10 12:30:34,37
4264.0,2020-12-10 12:30:50,37
4264.0,2020-12-10 12:31:05,38
4264.0,2020-12-10 12:31:20,38
4264.0,2020-12-10 12:31:35,39
4264.0,2020-12-10 12:31:50,39
4264.0,2020-12-10 12:32:07,40
4264.0,2020-12-10 12:32:23,41
4264.0,2020-12-10 12:32:38,41
4264.0,2020-12-10 12:32:53,42
4264.0,2020-12-10 12:33:08,42
4264.0,2020-12-10 12:33:23,43
4264.0,2020-12-10 12:33:40,43
1628.0,2020-12-12 11:13:23,95
4264.0,2020-12-10 02:17:48,46
4264.0,2020-12-10 02:18:03,46
4264.0,2020-12-10 02:18:20,46
4264.0,2020-12-10 02:18:35,46
4264.0,2020-12-10 02:18:50,46
4264.0,2020-12-10 02:19:05,46
4264.0,2020-12-10 02:19:20,46
4264.0,2020-12-10 02:19:35,46
4264.0,2020-12-10 02:19:53,46
4264.0,2020-12-10 02:20:08,46
4264.0,2020-12-10 02:20:23,46
4264.0,2020-12-10 02:20:38,46
4264.0,2020-12-10 02:20:53,46
4264.0,2020-12-10 02:21:08,46
4264.0,2020-12-10 02:21:25,46
4264.0,2020-12-10 02:21:40,46
4264.0,2020-12-10 02:21:55,46
4264.0,2020-12-10 02:22:11,46
4264.0,2020-12-10 02:22:26,46
1628.0,2020-12-12 14:06:40,93
4264.0,2020-12-10 15:25:35,64
4264.0,2020-12-10 15:25:50,64
4264.0,2020-12-10 15:26:05,64
4264.0,2020-12-10 15:26:20,64
4264.0,2020-12-10 15:26:37,64
4264.0,2020-12-10 15:26:52,64
4264.0,2020-12-10 15:27:08,64
4264.0,2020-12-10 15:27:23,64
4264.0,2020-12-10 15:27:38,64
4264.0,2020-12-10 15:27:53,64
4264.0,2020-12-10 15:28:10,64
4264.0,2020-12-10 15:28:25,64
4264.0,2020-12-10 15:28:40,64
4264.0,2020-12-10 15:29:01,64
4264.0,2020-12-10 15:29:16,64
4264.0,2020-12-10 15:29:31,64
4264.0,2020-12-10 15:29:46,64
4264.0,2020-12-10 15:30:03,64
4264.0,2020-12-10 15:30:18,64
4264.0,2020-12-10 15:30:34,64
4264.0,2020-12-10 00:13:06,25
4264.0,2020-12-10 00:13:22,25
4264.0,2020-12-10 00:13:37,25
4264.0,2020-12-10 00:13:52,25
4264.0,2020-12-10 00:14:09,25
4264.0,2020-12-10 00:14:24,25
4264.0,2020-12-10 00:14:39,25
4264.0,2020-12-10 00:14:54,25
4264.0,2020-12-10 00:15:09,25
4264.0,2020-12-10 00:15:24,25
4264.0,2020-12-10 00:15:41,25
4264.0,2020-12-10 00:15:57,25
4264.0,2020-12-10 00:16:12,25
4264.0,2020-12-10 00:16:29,25
4264.0,2020-12-10 00:16:47,25
4264.0,2020-12-10 00:17:02,25
4264.0,2020-12-10 00:17:17,25
4264.0,2020-12-10 00:17:33,25
4264.0,2020-12-10 00:17:50,25
4264.0,2020-12-09 22:57:14,29
4264.0,2020-12-09 22:57:29,29
4264.0,2020-12-09 22:57:45,29
4264.0,2020-12-09 22:58:00,29
4264.0,2020-12-09 22:58:15,29
4264.0,2020-12-09 22:58:30,29
4264.0,2020-12-09 22:58:47,29
4264.0,2020-12-09 22:59:02,29
4264.0,2020-12-09 22:59:17,29
4264.0,2020-12-09 22:59:33,29
4264.0,2020-12-09 22:59:48,29
4264.0,2020-12-09 23:00:03,29
4264.0,2020-12-09 23:00:20,29
4264.0,2020-12-09 23:00:35,29
4264.0,2020-12-09 23:00:50,29
4264.0,2020-12-09 23:01:05,29
4264.0,2020-12-09 23:01:20,29
4264.0,2020-12-09 23:01:35,29
4264.0,2020-12-09 23:01:52,29
4264.0,2020-12-09 23:02:07,29
4264.0,2020-12-10 04:17:37,36
4264.0,2020-12-10 04:30:01,36
4264.0,2020-12-10 21:47:17,29
4264.0,2020-12-10 21:47:32,29
4264.0,2020-12-10 21:47:48,29
4264.0,2020-12-10 21:48:04,29
4264.0,2020-12-10 21:48:19,29
4264.0,2020-12-10 21:48:34,29
4264.0,2020-12-10 21:48:49,29
4264.0,2020-12-10 21:49:04,28
4264.0,2020-12-10 21:49:21,28
4264.0,2020-12-10 21:49:36,28
4264.0,2020-12-10 21:49:51,28
4264.0,2020-12-10 21:50:06,28
4264.0,2020-12-10 21:50:21,28
4264.0,2020-12-10 21:50:36,28
4264.0,2020-12-10 21:50:53,28
4264.0,2020-12-10 21:51:08,28
4264.0,2020-12-10 21:51:23,28
4264.0,2020-12-10 21:51:38,28
4264.0,2020-12-10 21:51:54,28
1628.0,2020-12-12 13:08:27,90
1628.0,2020-12-12 13:08:42,90
1628.0,2020-12-12 13:08:57,90
1628.0,2020-12-12 13:10:44,90
1628.0,2020-12-12 16:26:50,100
4264.0,2020-12-10 01:28:12,20
1628.0,2020-12-11 20:27:25,58
1628.0,2020-12-11 20:27:40,58
1628.0,2020-12-11 20:27:55,57
1628.0,2020-12-11 20:28:10,57
1628.0,2020-12-11 20:28:25,57
1628.0,2020-12-11 20:28:40,57
1628.0,2020-12-11 20:54:46,52.999996185302734
1628.0,2020-12-11 20:55:00,52.999996185302734
1628.0,2020-12-11 20:59:53,52.999996185302734
4264.0,2020-12-10 18:02:09,50
4264.0,2020-12-10 18:02:24,50
4264.0,2020-12-10 18:02:39,50
4264.0,2020-12-10 18:02:55,50
4264.0,2020-12-10 18:03:10,50
4264.0,2020-12-10 18:03:25,50
4264.0,2020-12-10 18:03:42,50
4264.0,2020-12-10 18:03:57,50
4264.0,2020-12-10 18:04:12,50
4264.0,2020-12-10 18:04:33,50
4264.0,2020-12-10 18:04:48,50
4264.0,2020-12-10 18:05:03,50
4264.0,2020-12-10 18:05:18,50
4264.0,2020-12-10 18:05:35,50
4264.0,2020-12-10 18:05:50,50
4264.0,2020-12-10 18:06:05,50
4264.0,2020-12-10 18:06:25,50
4264.0,2020-12-10 18:06:41,50
4264.0,2020-12-10 18:06:56,50
1628.0,2020-12-11 22:13:52,41
4264.0,2020-12-10 19:58:01,39
4264.0,2020-12-10 19:58:16,39
4264.0,2020-12-10 19:58:33,39
4264.0,2020-12-10 19:58:48,39
4264.0,2020-12-10 19:59:03,39
4264.0,2020-12-10 19:59:18,39
4264.0,2020-12-10 19:59:34,39
4264.0,2020-12-10 19:59:49,39
4264.0,2020-12-10 20:00:05,39
4264.0,2020-12-10 20:00:20,39
4264.0,2020-12-10 20:00:36,39
4264.0,2020-12-10 20:00:51,39
4264.0,2020-12-10 20:01:06,39
4264.0,2020-12-10 20:01:21,39
4264.0,2020-12-10 20:01:38,39
4264.0,2020-12-10 20:01:53,39
4264.0,2020-12-10 20:02:08,39
4264.0,2020-12-10 13:44:02,73
4264.0,2020-12-10 13:44:17,73
4264.0,2020-12-09 22:26:55,31
4264.0,2020-12-09 22:27:10,31
4264.0,2020-12-09 22:27:26,31
4264.0,2020-12-09 22:27:41,31
4264.0,2020-12-09 22:27:56,31
4264.0,2020-12-09 22:28:11,31
4264.0,2020-12-09 22:28:28,31
4264.0,2020-12-09 22:28:43,31
4264.0,2020-12-09 22:28:58,31
4264.0,2020-12-09 22:29:13,31
4264.0,2020-12-09 22:29:28,31
4264.0,2020-12-09 22:29:43,31
4264.0,2020-12-09 22:30:00,31
4264.0,2020-12-09 22:30:15,31
4264.0,2020-12-09 22:30:31,31
4264.0,2020-12-09 22:30:46,31
4264.0,2020-12-09 22:31:01,30
4264.0,2020-12-09 22:31:16,30
4264.0,2020-12-09 22:31:33,30
4264.0,2020-12-09 22:31:48,30
2704.0,2020-12-11 14:17:37,72
2704.0,2020-12-11 14:38:57,72
4264.0,2020-12-10 14:35:12,71
4264.0,2020-12-10 14:35:29,71
4264.0,2020-12-10 14:35:48,71
4264.0,2020-12-10 14:36:03,71
4264.0,2020-12-10 14:36:18,71
4264.0,2020-12-10 14:36:33,71
4264.0,2020-12-10 14:36:50,71
1628.0,2020-12-11 21:58:50,45
4264.0,2020-12-09 22:06:40,33
4264.0,2020-12-09 22:06:55,33
4264.0,2020-12-09 22:07:10,33
4264.0,2020-12-09 22:07:27,33
4264.0,2020-12-09 22:07:42,33
4264.0,2020-12-09 22:07:57,33
4264.0,2020-12-09 22:08:12,33
4264.0,2020-12-09 22:08:28,33
4264.0,2020-12-09 22:08:43,33
4264.0,2020-12-09 22:09:00,32
4264.0,2020-12-09 22:09:15,32
4264.0,2020-12-09 22:09:30,32
4264.0,2020-12-09 22:09:45,32
4264.0,2020-12-09 22:10:00,32
4264.0,2020-12-09 22:10:15,32
4264.0,2020-12-09 22:10:33,32
4264.0,2020-12-09 22:10:48,32
4264.0,2020-12-09 22:11:03,32
4264.0,2020-12-09 22:11:18,32
4264.0,2020-12-09 22:11:33,32
4264.0,2020-12-10 03:03:19,40
4264.0,2020-12-10 03:03:34,40
4264.0,2020-12-10 03:03:49,40
4264.0,2020-12-10 03:04:04,40
4264.0,2020-12-10 03:04:21,40
4264.0,2020-12-10 03:04:36,40
4264.0,2020-12-10 03:04:51,40
4264.0,2020-12-10 03:05:06,40
4264.0,2020-12-10 03:05:21,40
4264.0,2020-12-10 03:05:36,40
4264.0,2020-12-10 03:05:53,40
4264.0,2020-12-10 03:06:08,40
2704.0,2020-12-11 20:50:52,66
2704.0,2020-12-11 21:25:32,72
4264.0,2020-12-10 04:03:49,36
4264.0,2020-12-10 04:04:04,36
4264.0,2020-12-10 04:04:19,36
4264.0,2020-12-10 04:04:36,36
4264.0,2020-12-10 12:43:58,62
4264.0,2020-12-10 12:44:13,63
4264.0,2020-12-10 12:44:28,63
4264.0,2020-12-10 12:44:46,64
4264.0,2020-12-10 12:45:01,64
4264.0,2020-12-10 12:45:16,65
4264.0,2020-12-10 12:45:31,65
4264.0,2020-12-10 12:45:46,65
4264.0,2020-12-10 12:46:01,66
4264.0,2020-12-10 12:46:18,66
4264.0,2020-12-10 12:46:33,67
4264.0,2020-12-10 12:46:48,67
4264.0,2020-12-10 12:47:04,67
4264.0,2020-12-10 12:47:19,68
4264.0,2020-12-10 12:47:34,68
4264.0,2020-12-10 12:47:51,69
4264.0,2020-12-10 12:48:06,69
4264.0,2020-12-10 12:48:21,69
4264.0,2020-12-10 12:48:36,70
4264.0,2020-12-10 12:48:51,70
4264.0,2020-12-10 20:24:14,37
4264.0,2020-12-10 20:24:29,37
4264.0,2020-12-10 20:24:45,37
4264.0,2020-12-10 20:25:00,37
4264.0,2020-12-10 20:25:15,37
1628.0,2020-12-12 16:37:16,100
2704.0,2020-12-11 11:25:38,91
2704.0,2020-12-11 11:25:53,91
2704.0,2020-12-11 11:26:08,91
2704.0,2020-12-11 11:26:23,90
2704.0,2020-12-11 11:26:38,90
2704.0,2020-12-11 11:26:53,90
2704.0,2020-12-11 11:27:08,90
2704.0,2020-12-11 11:32:56,90
4264.0,2020-12-10 21:10:50,32
4264.0,2020-12-10 21:11:06,32
4264.0,2020-12-10 21:11:21,32
4264.0,2020-12-10 21:11:36,32
4264.0,2020-12-10 21:11:52,32
4264.0,2020-12-10 21:12:07,32
4264.0,2020-12-10 21:12:23,32
4264.0,2020-12-10 21:12:43,32
4264.0,2020-12-10 21:12:58,32
4264.0,2020-12-10 21:13:13,31
4264.0,2020-12-10 21:13:29,31
4264.0,2020-12-10 21:13:45,31
4264.0,2020-12-10 21:14:00,31
4264.0,2020-12-10 21:14:15,31
4264.0,2020-12-10 21:14:31,31
4264.0,2020-12-10 21:14:46,31
4264.0,2020-12-10 21:15:01,31
4264.0,2020-12-10 21:15:17,31
4264.0,2020-12-10 21:15:32,31
4264.0,2020-12-10 21:15:48,31
2704.0,2020-12-11 22:35:56,61
4264.0,2020-12-09 22:46:06,29
4264.0,2020-12-09 22:46:22,29
4264.0,2020-12-09 22:46:37,29
4264.0,2020-12-09 22:46:52,29
2704.0,2020-12-12 02:32:02,40
2704.0,2020-12-12 02:46:43,40
4264.0,2020-12-09 23:07:23,28
4264.0,2020-12-09 23:07:40,28
4264.0,2020-12-09 23:07:57,28
4264.0,2020-12-09 23:08:15,28
4264.0,2020-12-09 23:08:30,28
4264.0,2020-12-09 23:08:45,28
4264.0,2020-12-09 23:09:00,28
4264.0,2020-12-09 23:09:17,28
4264.0,2020-12-09 23:09:32,28
4264.0,2020-12-09 23:09:47,28
4264.0,2020-12-09 23:10:03,28
4264.0,2020-12-09 23:10:18,28
4264.0,2020-12-09 23:10:33,28
4264.0,2020-12-09 23:10:50,28
4264.0,2020-12-09 23:11:05,28
4264.0,2020-12-09 23:11:20,28
4264.0,2020-12-10 19:03:58,44
