Row_id,Type,Id,DeviceId,Timestamp,ProtocolId,BuildId,ParticipantId,DeviceManufacturer,DeviceModel,OperatingSystem,TaggedEventId,TaggedEventTags,SensingAgentStateDescription,LocalOffsetFromUTC,Decibels,BatteryLevel,AccessPointBSSID,Activity,Phase,State,Confidence,Latitude,Longitude,LocationAccuracy,ProtocolName,Formatted_time
2228,"Sensus.ParticipationReportDatum, SensusiOS",41f03402-79d4-4229-a519-ef3895024483,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-11 23:51:30.248296+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,,,,,2020-12-11 18:51:30
2229,"Sensus.HeartbeatDatum, SensusiOS",e75dac6f-d3b7-4bf0-bc39-aec1302c20d5,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-11 23:51:30.252871+00:00,,15.18.0,,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,,,,,2020-12-11 18:51:30
2230,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",927cc36b-7d2e-4dcd-8719-1c820269a916,b6c7054108615ca5,2020-12-11 00:42:55.805834+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,41.0,,,,,,,,,,2020-12-10 19:42:55
2231,"Sensus.Probes.Location.LocationDatum, SensusAndroid",f5b5a86f-680b-41c9-b0b6-748c3ac8e1c1,b6c7054108615ca5,2020-12-11 00:43:00.917043+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069661,-80.7236427,11.496999740600586,,2020-12-10 19:43:00
2232,"Sensus.Probes.Context.SoundDatum, SensusAndroid",37622837-cfef-4e57-880e-39dfd78a6a87,b6c7054108615ca5,2020-12-11 00:43:00.945128+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,51.10188897156639,,,,,,,,,,,2020-12-10 19:43:00
2233,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",83edea28-6c47-469e-9185-eaf0fdf14a32,b6c7054108615ca5,2020-12-11 00:43:11.019202+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,41.0,,,,,,,,,,2020-12-10 19:43:11
2234,"Sensus.Probes.Location.LocationDatum, SensusAndroid",05a0c65c-9d6f-4fd7-a13e-5920bfc0e976,b6c7054108615ca5,2020-12-11 00:43:17.469612+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069678,-80.7236377,11.470000267028809,,2020-12-10 19:43:17
2235,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",94e9cdc8-b839-46d7-a05d-557b2cae4789,b6c7054108615ca5,2020-12-11 00:43:26.195760+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,41.0,,,,,,,,,,2020-12-10 19:43:26
2236,"Sensus.Probes.Context.SoundDatum, SensusAndroid",46ad85ec-4b8b-4d29-8e55-ea9c908de50b,b6c7054108615ca5,2020-12-11 00:43:26.200932+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,48.3660258263949,,,,,,,,,,,2020-12-10 19:43:26
2237,"Sensus.Probes.Location.LocationDatum, SensusAndroid",7f4cca15-fe42-4396-be13-e4b56d317d28,b6c7054108615ca5,2020-12-11 00:43:34.096406+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069687,-80.7236361,11.48900032043457,,2020-12-10 19:43:34
2238,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",def0cd23-361b-47df-a6e9-71e8a402627d,b6c7054108615ca5,2020-12-11 00:43:41.383304+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,41.0,,,,,,,,,,2020-12-10 19:43:41
2239,"Sensus.Probes.Context.SoundDatum, SensusAndroid",e71f368f-0425-44b3-b3da-e2b0f68057d4,b6c7054108615ca5,2020-12-11 00:43:51.557613+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,51.931941912529204,,,,,,,,,,,2020-12-10 19:43:51
2240,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",cd6d30b6-2700-4c55-aa17-2b99b93eb080,b6c7054108615ca5,2020-12-11 00:43:56.502616+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,41.0,,,,,,,,,,2020-12-10 19:43:56
2241,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",5931e3ca-e781-4df8-b2e5-62efaf82893b,b6c7054108615ca5,2020-12-11 00:44:11.744016+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,41.0,,,,,,,,,,2020-12-10 19:44:11
2242,"Sensus.Probes.Context.SoundDatum, SensusAndroid",7fb6281d-35b6-4b03-bdf4-d21e1ff6cbeb,b6c7054108615ca5,2020-12-11 00:44:11.881478+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,48.399114969795164,,,,,,,,,,,2020-12-10 19:44:11
2243,"Sensus.Probes.Location.LocationDatum, SensusAndroid",fc2fe798-b209-4047-8674-a0010e462cdb,b6c7054108615ca5,2020-12-11 00:44:13.195677+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069566,-80.7236298,11.486000061035156,,2020-12-10 19:44:13
2244,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",af906cbf-7ae4-4efa-aa57-f9b245b895ee,b6c7054108615ca5,2020-12-11 00:44:26.910096+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,41.0,,,,,,,,,,2020-12-10 19:44:26
2245,"Sensus.Probes.Location.LocationDatum, SensusAndroid",63fa9d1d-d14f-4bf7-ae86-9aedb8d50fc5,b6c7054108615ca5,2020-12-11 00:44:33.228620+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069629,-80.7236403,11.472000122070312,,2020-12-10 19:44:33
2246,"Sensus.Probes.Context.SoundDatum, SensusAndroid",3744930d-e8f2-4a90-85fe-27494e33e748,b6c7054108615ca5,2020-12-11 00:44:37.050065+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,35.11749711344983,,,,,,,,,,,2020-12-10 19:44:37
2247,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",c1dabb63-b5c7-470b-94fc-6012ea5fd955,b6c7054108615ca5,2020-12-11 00:44:42.122099+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,41.0,,,,,,,,,,2020-12-10 19:44:42
2248,"Sensus.Probes.Location.LocationDatum, SensusAndroid",8c0dd814-035d-4ffd-9b0a-fec7785c9b44,b6c7054108615ca5,2020-12-11 00:44:49.794554+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3069669,-80.7236349,11.494000434875488,,2020-12-10 19:44:49
2249,"Sensus.Probes.Device.BatteryDatum, SensusiOS",b02e7989-7aff-4012-bfa3-a38e09d782d0,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 12:13:17.029195+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,100.0,,,,,,,,,,2020-12-12 07:13:17
2250,"Sensus.Probes.Network.WlanDatum, SensusiOS",776876f6-785d-4414-a251-34d580a6cdf0,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 12:13:17.213450+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,,,,,2020-12-12 07:13:17
2251,"Sensus.Probes.Context.SoundDatum, SensusiOS",6b9ef85c-feb4-4259-9f7e-01ada1d09ab3,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 01:54:24.363835+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,0.0,,,,,,,,,,,2020-12-11 20:54:24
2252,"Sensus.Probes.Location.LocationDatum, SensusiOS",d991f697-743b-44ca-b302-761ce9f534e0,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 01:54:30.428518+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,35.463842449416525,-80.88672577563915,22.731871737887097,,2020-12-11 20:54:30
2253,"Sensus.Probes.Device.BatteryDatum, SensusiOS",c5057863-70ff-492c-a1a0-6fe713b44241,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 01:54:31.949059+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,52.999996185302734,,,,,,,,,,2020-12-11 20:54:31
2254,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",6389b2c1-0fa8-4c36-ab33-b842befa000f,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 01:54:29.308000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-11 20:54:29
2255,"Sensus.Probes.Network.WlanDatum, SensusiOS",69b19a2a-bf8c-4d38-a9ce-b3ec5b8c9b64,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 01:54:32.046184+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,,,,,2020-12-11 20:54:32
2256,"Sensus.Probes.Location.LocationDatum, SensusiOS",f325fcc2-bd0d-4e10-bf4e-1f4deeb4ad63,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 01:54:32.046981+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,35.463842449416525,-80.88672577563915,20.856781277682998,,2020-12-11 20:54:32
2257,"Sensus.Probes.Context.SoundDatum, SensusiOS",38b5531c-4764-47d4-8568-be3c1ac23d0c,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 01:54:37.045563+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,98.30963745713234,,,,,,,,,,,2020-12-11 20:54:37
2258,"Sensus.Probes.Device.BatteryDatum, SensusiOS",4bf23658-3719-4a05-8143-eea1fff188da,35CBCC4A-FE51-4C73-922A-C625260DD97D,2020-12-11 16:25:25.591666+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,2704.0,Apple,"iPhone13,3",iOS 14.1,,,,-05:00:00,,92.0,,,,,,,,,,2020-12-11 11:25:25
2259,"Sensus.Probes.Network.WlanDatum, SensusiOS",52e6a2bf-7d15-4530-98c7-bcfa23ff5798,35CBCC4A-FE51-4C73-922A-C625260DD97D,2020-12-11 16:25:25.617595+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,2704.0,Apple,"iPhone13,3",iOS 14.1,,,,-05:00:00,,,90:3a:72:6:d1:5c,,,,,,,,,2020-12-11 11:25:25
2260,"Sensus.Probes.Location.LocationDatum, SensusiOS",9bb9f461-66ca-4611-b640-0d48d0ea6320,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 03:26:51.085810+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,35.46387940526223,-80.88685642093265,6.9205793984793935,,2020-12-11 22:26:51
2261,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",7cdd37a0-a981-41c4-8aff-32d6dbc67c23,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 03:22:00.224000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-11 22:22:00
2262,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",bb7344ce-35c7-4695-8518-3d5ec4197873,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 03:23:08.287000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-11 22:23:08
2263,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",1022c9fc-2e64-4b53-afcf-2f38e971b10f,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 03:25:26.640000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-11 22:25:26
2264,"Sensus.Probes.Device.BatteryDatum, SensusiOS",62cd6b30-26fe-4922-870d-a092720f478d,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 03:26:51.454029+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,33.0,,,,,,,,,,2020-12-11 22:26:51
2265,"Sensus.Probes.Network.WlanDatum, SensusiOS",77dca287-f8e2-409b-8be7-15b2c0580d6d,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 03:26:51.465426+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,,,,,2020-12-11 22:26:51
2266,"Sensus.Probes.Location.LocationDatum, SensusiOS",16eb3ef5-ebad-4548-b222-38aab430bda9,8F7D0A51-8590-4BA2-9A79-C9758C4C5AD7,2020-12-12 03:26:51.483941+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,1628.0,Apple,"iPhone12,1",iOS 14.2,,,,-05:00:00,,,,,,,,35.46387940526223,-80.88685642093265,6.9205793984793935,,2020-12-11 22:26:51
2267,"Sensus.Probes.Device.BatteryDatum, SensusiOS",9be6fae0-c5db-4b28-9d00-649384cb58e1,35CBCC4A-FE51-4C73-922A-C625260DD97D,2020-12-11 16:42:42.512312+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,2704.0,Apple,"iPhone13,3",iOS 14.1,,,,-05:00:00,,89.0,,,,,,,,,,2020-12-11 11:42:42
2268,"Sensus.Probes.Network.WlanDatum, SensusiOS",596c4cce-2681-4370-a2d6-96f721aef636,35CBCC4A-FE51-4C73-922A-C625260DD97D,2020-12-11 16:42:42.543372+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,2704.0,Apple,"iPhone13,3",iOS 14.1,,,,-05:00:00,,,90:3a:72:6:d4:7c,,,,,,,,,2020-12-11 11:42:42
2269,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",5b5ac5ce-ce5d-4200-a0e0-5338235d6000,35CBCC4A-FE51-4C73-922A-C625260DD97D,2020-12-11 16:38:00.912000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,2704.0,Apple,"iPhone13,3",iOS 14.1,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-11 11:38:00
2270,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",9e1ff079-7b78-48eb-89b2-4ed538cfec33,35CBCC4A-FE51-4C73-922A-C625260DD97D,2020-12-11 16:39:19.851000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,2704.0,Apple,"iPhone13,3",iOS 14.1,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-11 11:39:19
2271,"Sensus.Probes.Movement.ActivityDatum, SensusiOS",96c60388-2fd9-4b75-971e-415c989dc46a,35CBCC4A-FE51-4C73-922A-C625260DD97D,2020-12-11 16:41:19.976000+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,2704.0,Apple,"iPhone13,3",iOS 14.1,,,,-05:00:00,,,,Still,Starting,Active,High,,,,,2020-12-11 11:41:19
2272,"Sensus.ParticipationReportDatum, SensusiOS",a69df3ff-5398-48ea-a000-9e6068b25b54,35CBCC4A-FE51-4C73-922A-C625260DD97D,2020-12-11 16:42:42.862542+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,2704.0,Apple,"iPhone13,3",iOS 14.1,,,,-05:00:00,,,,,,,,,,,,2020-12-11 11:42:42
2273,"Sensus.HeartbeatDatum, SensusiOS",4c7531a9-2a9b-4e14-9ede-82ba94d726de,35CBCC4A-FE51-4C73-922A-C625260DD97D,2020-12-11 16:42:42.867783+00:00,,15.18.0,,Apple,"iPhone13,3",iOS 14.1,,,,-05:00:00,,,,,,,,,,,,2020-12-11 11:42:42
2274,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",8ab66d0d-af91-47c5-a2c9-ccd462674026,b6c7054108615ca5,2020-12-10 23:32:33.889302+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,47.0,,,,,,,,,,2020-12-10 18:32:33
2275,"Sensus.Probes.Context.SoundDatum, SensusAndroid",7a44e104-33f7-4c65-819c-65adf5a23068,b6c7054108615ca5,2020-12-10 23:32:39.007139+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,82.50897466120526,,,,,,,,,,,2020-12-10 18:32:39
2276,"Sensus.Probes.Location.LocationDatum, SensusAndroid",708b6434-6cd7-4354-ab4e-4e483e94a682,b6c7054108615ca5,2020-12-10 23:32:43.624309+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3070261,-80.7234839,11.479000091552734,,2020-12-10 18:32:43
2277,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",5dce3284-3d46-46f5-b725-6b6087043156,b6c7054108615ca5,2020-12-10 23:32:49.054432+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,47.0,,,,,,,,,,2020-12-10 18:32:49
2278,"Sensus.Probes.Context.SoundDatum, SensusAndroid",ba105342-83ca-437f-946e-8dfafd86a770,b6c7054108615ca5,2020-12-10 23:32:59.315213+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,87.34301681766158,,,,,,,,,,,2020-12-10 18:32:59
2279,"Sensus.Probes.Location.LocationDatum, SensusAndroid",e16bb41b-00ac-4621-981c-d4c95ced2059,b6c7054108615ca5,2020-12-10 23:33:01.349475+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3070264,-80.7234857,11.493000030517578,,2020-12-10 18:33:01
2280,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",638341fb-a0e5-4660-85c0-112688789606,b6c7054108615ca5,2020-12-10 23:33:04.218262+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,47.0,,,,,,,,,,2020-12-10 18:33:04
2281,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",8107a84b-e899-4d5c-8f9f-e6d0f1293a3a,b6c7054108615ca5,2020-12-10 23:33:19.519507+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,47.0,,,,,,,,,,2020-12-10 18:33:19
2282,"Sensus.Probes.Context.SoundDatum, SensusAndroid",a30793a9-9404-4457-b092-06ce5782f563,b6c7054108615ca5,2020-12-10 23:33:19.662545+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,30.881360887005513,,,,,,,,,,,2020-12-10 18:33:19
2283,"Sensus.Probes.Location.LocationDatum, SensusAndroid",a4440645-35c0-4923-a866-79447bb88d89,b6c7054108615ca5,2020-12-10 23:33:21.411738+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3070288,-80.7234891,11.472000122070312,,2020-12-10 18:33:21
2284,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",3e55bbba-9fb3-4977-aab4-6456b2cd787c,b6c7054108615ca5,2020-12-10 23:33:34.595583+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,47.0,,,,,,,,,,2020-12-10 18:33:34
2285,"Sensus.Probes.Context.SoundDatum, SensusAndroid",4b297391-25bb-4865-b119-45d2b53b06c8,b6c7054108615ca5,2020-12-10 23:33:44.776314+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,53.141117057142075,,,,,,,,,,,2020-12-10 18:33:44
2286,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",0191213b-afce-4a15-bf45-cfbc51e08b14,b6c7054108615ca5,2020-12-10 23:33:49.663320+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,47.0,,,,,,,,,,2020-12-10 18:33:49
2287,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",474e551e-9e00-4e38-a5ed-4aa13991b8db,b6c7054108615ca5,2020-12-10 23:34:05.460481+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,47.0,,,,,,,,,,2020-12-10 18:34:05
2288,"Sensus.Probes.Context.SoundDatum, SensusAndroid",8f1521ca-a1b4-4927-a2ee-1bfb28cff6c9,b6c7054108615ca5,2020-12-10 23:34:05.540463+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,89.2089356776144,,,,,,,,,,,2020-12-10 18:34:05
2289,"Sensus.Probes.Location.LocationDatum, SensusAndroid",e2418760-6f68-4ea4-8211-8f46eb054cc9,b6c7054108615ca5,2020-12-10 23:34:14.880482+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3070283,-80.7234922,11.468000411987305,,2020-12-10 18:34:14
2290,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",7acbddb3-70f9-43f3-a42e-030618a78caa,b6c7054108615ca5,2020-12-10 23:34:20.594831+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,47.0,,,,,,,,,,2020-12-10 18:34:20
2291,"Sensus.Probes.Context.SoundDatum, SensusAndroid",f145425c-10bc-49fe-a780-35b61e0f5274,b6c7054108615ca5,2020-12-10 23:34:30.761447+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,89.2089356776144,,,,,,,,,,,2020-12-10 18:34:30
2292,"Sensus.Probes.Location.LocationDatum, SensusAndroid",00534d7e-60e9-4adb-ae0b-8afa2c483e5f,b6c7054108615ca5,2020-12-10 23:34:32.723876+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3070283,-80.7234974,11.493000030517578,,2020-12-10 18:34:32
2293,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",e9163b75-e4bf-450b-b305-b0c3ce166dd9,b6c7054108615ca5,2020-12-10 23:34:35.770582+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,47.0,,,,,,,,,,2020-12-10 18:34:35
2294,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",6961a29c-76d8-4c2e-a9c4-d7fc43ea32c3,b6c7054108615ca5,2020-12-10 23:34:50.965343+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,47.0,,,,,,,,,,2020-12-10 18:34:50
2295,"Sensus.Probes.Context.SoundDatum, SensusAndroid",a4fd84da-465d-48a6-ae95-718882a0fb51,b6c7054108615ca5,2020-12-10 23:34:51.078413+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,89.2089356776144,,,,,,,,,,,2020-12-10 18:34:51
2296,"Sensus.Probes.Location.LocationDatum, SensusAndroid",1de9f830-850a-4e0c-b90a-e4449432eaba,b6c7054108615ca5,2020-12-10 23:34:52.789841+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,,,,,,,35.3070274,-80.7234945,11.486000061035156,,2020-12-10 18:34:52
2297,"Sensus.Probes.Device.BatteryDatum, SensusAndroid",05fd27f5-5248-4f5f-a773-700cda4454ed,b6c7054108615ca5,2020-12-10 23:35:06.070094+00:00,4fde13e6-f31a-45a9-9404-bfb02f5683c8,15.18.0,4264.0,OnePlus,OnePlus7,Android 29,,,,-05:00:00,,47.0,,,,,,,,,,2020-12-10 18:35:06
